"date","individual","time","pos_beh","context","substrate","hab_type","sun","therm_t","t_lo","t_hi","time_od"
2018-06-21,"LP",09:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-21,"LP",09:45:00,"St","So","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",09:49:00,"St","RE","A","WD",0,28.2,23.1,33.4,"l_morning"
2018-06-21,"LP",09:55:00,"St","RE","A","WD",0,33,23.9,33,"l_morning"
2018-06-21,"LP",10:00:00,"QW","So","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",10:05:00,"St","RE","T","WD",0,34.6,26.4,34.4,"l_morning"
2018-06-21,"LP",10:10:00,"St","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",10:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-21,"KL",10:17:00,"Abp","So","T","WD",0,29.4,26.7,34,"l_morning"
2018-06-21,"LP",10:20:00,"St","RE","T","WD",0,32.9,26.8,32.8,"l_morning"
2018-06-21,"LP",10:25:00,"QW","Tv","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",10:30:00,"St","Fo","A","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",10:36:00,"St","RE","T","WD",0,33.8,27.4,34,"l_morning"
2018-06-21,"LP",10:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-21,"LP",10:45:00,"St","Fo","T","WD",0,30.5,25.8,33,"l_morning"
2018-06-21,"LP",10:51:00,"St","RE","T","WD",0,31.6,26.5,33.7,"l_morning"
2018-06-21,"LP",10:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",11:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",11:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",11:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",11:15:00,"St","RE","T","WD",0,32.5,25.9,33,"l_morning"
2018-06-21,"LP",11:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",11:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",11:30:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",11:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",11:40:00,"BpS","Tv","T","WD",0,30.5,26.3,32.4,"l_morning"
2018-06-21,"LP",11:45:00,"St","So","T","WD",0,30.4,25.6,31.7,"l_morning"
2018-06-21,"LP",11:50:00,"St","So","T","WD",0,32.6,26.4,32.5,"l_morning"
2018-06-21,"LP",11:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",12:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-21,"LP",12:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:15:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:25:00,"St","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:30:00,"St","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:40:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:45:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:50:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",12:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",13:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",13:05:00,"St","RE","T","WD",0,32.8,27.9,32.9,"e_afternoon"
2018-06-21,"LP",13:10:00,"St","RE","T","WD",0,33.3,28.3,33.6,"e_afternoon"
2018-06-21,"LP",13:15:00,"NA","Fo","A","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",13:20:00,"St","Fo","A","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",13:23:00,"VC","Fo","A","WD",0,33.1,26.7,33.7,"e_afternoon"
2018-06-21,"LP",13:29:00,"QW","Tv","T","WD",0,34,27.3,35.1,"e_afternoon"
2018-06-21,"LP",13:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",13:40:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",13:45:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",13:50:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",13:55:00,"NA","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",14:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-21,"LP",14:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:15:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:30:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:40:00,"BpW","So","T","WD",0,34.8,28.4,34.2,"l_afternoon"
2018-06-21,"LP",14:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:50:00,"NA","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",14:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:15:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:20:00,"NA","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:30:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:35:00,"Ly","RE","A","WD",0,35,30.1,34.9,"l_afternoon"
2018-06-21,"LP",15:40:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:45:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:50:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",15:55:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:00:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:05:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:10:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:15:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:20:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:25:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:30:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:35:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:40:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:45:00,"St","Fo","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:50:00,"St","Fo","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",16:55:00,"VC","Fo","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-21,"LP",17:00:00,"QW","Tv","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",17:05:00,"St","Fo","A","WD",0,NA,NA,NA,"evening"
2018-06-21,"LP",17:10:00,"St","Fo","A","WD",0,NA,NA,NA,"evening"
2018-06-21,"LP",17:15:00,"QW","Fo","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",17:20:00,"St","Fo","T","WD",25,36.1,28.5,38.8,"evening"
2018-06-21,"LP",17:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-21,"LP",17:30:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-21,"LP",17:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-21,"LP",17:40:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-21,"LP",17:45:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-21,"LP",17:50:00,"QS","Tv","T","WD",25,35.2,29.5,35.5,"evening"
2018-06-21,"LP",17:55:00,"St","Fo","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:00:00,"St","RE","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:05:00,"St","RE","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:10:00,"QW","Tv","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:14:00,"QW","Tv","T","WD",25,34.7,28.1,34.2,"evening"
2018-06-21,"LP",18:20:00,"QW","Tv","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:25:00,"QW","Tv","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:30:00,"QW","Tv","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:35:00,"QW","So","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:41:00,"QW","Tv","T","WD",25,35.1,30.2,35,"evening"
2018-06-21,"LP",18:45:00,"QS","Fo","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:50:00,"NA","Fo","T","WD",25,NA,NA,NA,"evening"
2018-06-21,"LP",18:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-21,"LP",19:00:00,"QW","Tv","T","WD",0,33.1,26.9,33.7,"evening"
2018-06-21,"LP",19:05:00,"QW","Tv","T","WD",0,31.2,26.3,33.2,"evening"
2018-06-21,"LP",19:10:00,"QW","Tv","T","WD",0,NA,NA,NA,"evening"
2018-06-21,"LP",19:15:00,"St","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",06:45:00,"St","Tv","T","WD",0,31.9,25.7,31.2,"e_morning"
2018-06-23,"BO",06:50:00,"St","Fo","T","WD",0,32.1,25.7,31.5,"e_morning"
2018-06-23,"BO",06:54:00,"St","Fo","T","WD",0,31.9,25.9,32,"e_morning"
2018-06-23,"BO",07:00:00,"St","Fo","T","WD",0,31.3,25.8,31.8,"e_morning"
2018-06-23,"BO",07:05:00,"St","Fo","T","WD",0,31,25.5,31.6,"e_morning"
2018-06-23,"BO",07:10:00,"QW","Tv","T","GL",0,30.3,26.5,33,"e_morning"
2018-06-23,"BO",07:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-23,"BO",07:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-23,"BO",07:25:00,"QM","Fo","A","WD",0,32,23.7,33.2,"e_morning"
2018-06-23,"BO",07:29:00,"QW","Tv","T","WD",0,30.7,26.1,32.1,"e_morning"
2018-06-23,"BO",07:36:00,"QS","So","T","WD",0,31.8,27,34.8,"e_morning"
2018-06-23,"BO",07:40:00,"QW","Tv","T","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",07:45:00,"St","Fo","T","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",07:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-23,"BO",07:55:00,"St","So","T","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:00:00,"St","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:05:00,"St","Fo","A","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:10:00,"QW","Tv","T","WD",0,33.2,27.7,33.6,"e_morning"
2018-06-23,"BO",08:15:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:20:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:25:00,"Ly","RE","A","WD",0,31.7,26.4,32.6,"e_morning"
2018-06-23,"BO",08:30:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:35:00,"St","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:40:00,"St","RE","T","WD",0,32.1,27.2,34.7,"e_morning"
2018-06-23,"BO",08:45:00,"QW","Tv","T","WD",25,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:50:00,"QW","Tv","T","WD",25,NA,NA,NA,"e_morning"
2018-06-23,"BO",08:55:00,"St","Fo","T","WD",25,NA,NA,NA,"e_morning"
2018-06-23,"BO",09:00:00,"QW","Tv","T","WD",25,NA,NA,NA,"e_morning"
2018-06-23,"BO",09:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:15:00,"St","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:45:00,"QW","Tv","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",09:51:00,"QW","Tv","T","WD",25,33.6,26.8,33.7,"l_morning"
2018-06-23,"BO",09:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:00:00,"QW","Tv","T","WD",25,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:15:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:30:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:40:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:45:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:50:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",10:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:15:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:25:00,"QW","Tv","T","WD",0,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:30:00,"St","So","T","WD",25,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:35:00,"St","So","T","WD",25,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:40:00,"St","So","T","WD",25,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:45:00,"St","So","T","WD",25,NA,NA,NA,"l_morning"
2018-06-23,"BO",11:51:00,"St","So","T","WD",25,32.1,30.1,35.5,"l_morning"
2018-06-23,"BO",11:55:00,"Ly","RE","T","WD",25,NA,NA,NA,"l_morning"
2018-06-23,"BO",12:00:00,"Ly","RE","T","WD",25,NA,NA,NA,"l_morning"
2018-06-23,"BO",12:05:00,"Ly","RE","T","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",12:10:00,"St","RE","A","WD",25,36.5,31.7,36.5,"e_afternoon"
2018-06-23,"BO",12:15:00,"St","RE","A","WD",25,35.5,31.2,35.5,"e_afternoon"
2018-06-23,"BO",12:20:00,"St","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",12:25:00,"St","RE","A","WD",25,34.7,31.1,35.3,"e_afternoon"
2018-06-23,"BO",12:30:00,"Ly","RE","A","WD",25,36.6,32.2,39.5,"e_afternoon"
2018-06-23,"BO",12:35:00,"St","RE","A","WD",25,36.4,31.8,36.5,"e_afternoon"
2018-06-23,"BO",12:42:00,"St","RE","A","WD",25,37.6,31.5,40.1,"e_afternoon"
2018-06-23,"BO",12:46:00,"St","RE","A","WD",25,36.9,32.5,39.1,"e_afternoon"
2018-06-23,"BO",12:50:00,"St","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",12:55:00,"St","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",13:00:00,"St","So","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",13:05:00,"QS","So","A","WD",50,37.9,32.6,40.2,"e_afternoon"
2018-06-23,"BO",13:10:00,"QW","Tv","T","WD",75,39.9,31.8,37.7,"e_afternoon"
2018-06-23,"BO",13:15:00,"St","RE","T","WD",50,37.5,33.3,49,"e_afternoon"
2018-06-23,"BO",13:20:00,"St","Fo","T","WD",75,39.6,34.5,58.8,"e_afternoon"
2018-06-23,"BO",13:25:00,"QW","Tv","T","WD",75,39.3,34.9,49.4,"e_afternoon"
2018-06-23,"BO",13:30:00,"St","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",13:35:00,"Ly","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",13:40:00,"Ly","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",13:45:00,"St","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",13:50:00,"Ly","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",13:55:00,"Ly","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",14:00:00,"St","RE","A","WD",25,NA,NA,NA,"e_afternoon"
2018-06-23,"BO",14:05:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:10:00,"St","So","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:15:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:20:00,"Ly","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:25:00,"Ly","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:30:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:35:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:40:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:45:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:50:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",14:55:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:00:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:05:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:10:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:15:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:20:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:25:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:30:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:35:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:40:00,"Ly","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:45:00,"Ly","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:50:00,"Ly","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",15:55:00,"St","RE","A","WD",50,41.5,34.6,47.1,"l_afternoon"
2018-06-23,"BO",16:00:00,"Ly","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:07:00,"St","RE","T","WD",0,37.9,33.9,45.4,"l_afternoon"
2018-06-23,"BO",16:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:15:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:30:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:40:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:45:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",16:50:00,"St","So","T","WD",0,37.9,34.3,42.4,"l_afternoon"
2018-06-23,"BO",16:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-06-23,"BO",17:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",17:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",17:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",17:15:00,"St","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",17:20:00,"St","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",17:26:00,"QW","Tv","T","WD",25,36.1,32.9,38.6,"evening"
2018-06-23,"BO",17:29:00,"Abp","Fo","A","WD",25,36.9,32.6,37.3,"evening"
2018-06-23,"BO",17:35:00,"St","Tv","T","WD",25,38.5,35,39.2,"evening"
2018-06-23,"BO",17:39:00,"QW","Fo","T","WD",25,37.4,34,41.5,"evening"
2018-06-23,"BO",17:45:00,"St","Fo","T","WD",25,38,34.6,38.6,"evening"
2018-06-23,"BO",17:50:00,"St","RE","T","WD",25,NA,NA,NA,"evening"
2018-06-23,"BO",17:55:00,"QW","Tv","T","GL",100,NA,NA,NA,"evening"
2018-06-23,"BO",18:00:00,"QW","Tv","T","GL",100,NA,NA,NA,"evening"
2018-06-23,"BO",18:05:00,"QW","Tv","T","WD",50,NA,NA,NA,"evening"
2018-06-23,"BO",18:10:00,"QW","Tv","T","WD",50,NA,NA,NA,"evening"
2018-06-23,"BO",18:15:00,"St","Fo","A","WD",25,NA,NA,NA,"evening"
2018-06-23,"BO",18:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-23,"BO",18:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-23,"BO",18:30:00,"St","RE","W","GL",25,NA,NA,NA,"evening"
2018-06-23,"BO",18:35:00,"St","RE","A","WD",0,36.1,31.1,36.6,"evening"
2018-06-23,"BO",18:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-23,"BO",18:45:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",18:50:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",18:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-23,"BO",19:00:00,"QW","Tv","T","WD",0,29.9,29.7,34.9,"evening"
2018-06-23,"BO",19:05:00,"St","Fo","T","WD",0,35.3,32.3,36.3,"evening"
2018-06-23,"BO",19:10:00,"QW","Fo","T","WD",0,32.9,29,33.5,"evening"
2018-06-23,"BO",19:14:00,"QW","Fo","T","WD",0,33.8,28.4,32.9,"evening"
2018-06-23,"BO",19:19:00,"QW","Tv","T","WD",0,33.7,28.9,34.1,"evening"
2018-06-26,"DW",07:50:00,"QW","Tv","T","GL",100,NA,NA,NA,"e_morning"
2018-06-26,"DW",07:55:00,"QW","Tv","T","GL",100,NA,NA,NA,"e_morning"
2018-06-26,"DW",07:59:00,"QW","Tv","T","GL",100,33.5,25,34.1,"e_morning"
2018-06-26,"DW",08:04:00,"St","RE","T","WD",25,32.4,23.9,30.8,"e_morning"
2018-06-26,"DW",08:10:00,"Ly","RE","T","WD",25,NA,NA,NA,"e_morning"
2018-06-26,"DW",08:16:00,"St","RE","T","WD",25,31.5,24.1,31,"e_morning"
2018-06-26,"DW",08:20:00,"St","RE","T","WD",25,31.2,24.2,31.2,"e_morning"
2018-06-26,"DW",08:25:00,"Vci","Fo","A","WD",25,33.3,29.3,34.2,"e_morning"
2018-06-26,"DW",08:27:00,"VC","Fo","A","WD",25,32.9,22.8,32.7,"e_morning"
2018-06-26,"DW",08:32:00,"QW","Fo","T","WD",25,31.9,23.1,32.7,"e_morning"
2018-06-26,"BN",08:35:00,"Abp","So","T","WD",25,34.6,23.6,34.4,"e_morning"
2018-06-26,"BN",08:35:00,"Abp","So","T","WD",25,34.4,24,34.7,"e_morning"
2018-06-26,"DW",08:40:00,"St","RE","T","WD",25,34.3,25.5,34.9,"e_morning"
2018-06-26,"DW",08:45:00,"Ly","RE","T","WD",25,NA,NA,NA,"e_morning"
2018-06-26,"DW",08:50:00,"BpW","So","T","WD",25,32,23.9,32.8,"e_morning"
2018-06-26,"DW",08:55:00,"QW","Tv","T","WD",25,NA,NA,NA,"e_morning"
2018-06-26,"DW",09:00:00,"St","RE","T","WD",25,NA,NA,NA,"e_morning"
2018-06-26,"DW",09:05:00,"Ly","RE","T","WD",25,NA,NA,NA,"l_morning"
2018-06-26,"DW",09:10:00,"Ly","RE","T","WD",25,NA,NA,NA,"l_morning"
