date,individual,time,pos_beh,context,substrate,hab_type,sun,temp,t_lo,t_hi
2018-07-10,LT,8:45,BpW,So,T,WD,25,30.5,24.5,32.7
2018-07-10,LT,8:50,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,8:55,Ly,RE,A,WD,0,31.5,24,31.2
2018-07-10,LT,9:00,St,Fo,A,WD,0,Os,Os,Os
2018-07-10,LT,9:05,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:10,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:15,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:20,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:25,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:30,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:35,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:40,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:45,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:50,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,9:55,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,10:00,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,10:05,St,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,10:10,St,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,10:15,QW,Tv,T,GL,75,36.1,26.5,42.1
2018-07-10,LT,10:20,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,10:25,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,10:30,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,10:35,qw,Tv,T,WD,25,32.5,24.5,32.4
2018-07-10,LT,10:40,St,Fo,T,WD,25,34.1,24.7,35.1
2018-07-10,LT,10:45,VC,Tv,A,WD,50,31.9,24.9,32.2
2018-07-10,LT,10:50,QW,Tv,T,WD,25,32.5,26.7,33.8
2018-07-10,LT,10:51,BpS,Tv,T,WD,75,34,26.6,37.5
2018-07-10,LT,10:51,BpS,Tv,T,WD,75,34.3,26.9,38.5
2018-07-10,LT,10:51,BpS,Tv,T,WD,75,34.9,26.9,38.3
2018-07-10,LT,10:55,QW,Tv,T,WD,25,Os,Os,Os
2018-07-10,LT,11:00,QW,Tv,T,WD,50,Os,Os,Os
2018-07-10,LT,11:05,QW,Tv,T,WD,50,Os,Os,Os
2018-07-10,LT,11:08,QW,Tv,T,GL,75,38.8,25.7,45.5
2018-07-10,LT,11:14,QW,Tv,T,GL,75,39.9,26.5,44.4
2018-07-10,LT,11:20,QW,Tv,T,WD,50,Os,Os,Os
2018-07-10,LT,11:25,QW,Tv,T,BMWD,25,Os,Os,Os
2018-07-10,LT,11:30,QW,Tv,T,BMWD,25,Os,Os,Os
2018-07-10,LT,11:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-10,LT,11:39,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-10,LT,11:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-10,LT,11:50,St,RE,A,WD,0,33.2,24.1,34.4
2018-07-10,LT,11:55,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,12:00,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,12:05,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,12:10,St,RE,A,WD,0,33.7,22.7,35.2
2018-07-10,LT,12:15,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,12:20,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,12:25,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,12:30,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,12:35,QW,Tv,T,WD,25,Os,Os,Os
2018-07-10,LT,12:39,St,Fo,A,WD,25,Os,Os,Os
2018-07-10,LT,12:45,St,Fo,T,BMWD,25,Os,Os,Os
2018-07-10,LT,12:50,St,Fo,T,BMWD,25,Os,Os,Os
2018-07-10,LT,13:55,QW,Tv,T,WD,50,Os,Os,Os
2018-07-10,LT,14:00,QW,Tv,T,BMWD,50,35.2,28.5,47.4
2018-07-10,LT,14:05,QW,Tv,T,BMWD,75,37.4,29,42.9
2018-07-10,LT,14:10,QW,Tv,T,GL,75,37.3,29.2,46.3
2018-07-10,LT,14:15,St,Fo,T,WD,50,39.3,29,40
2018-07-10,LT,14:21,QW,Tv,T,GL,75,Os,Os,Os
2018-07-10,LT,14:25,QW,Tv,T,WD,75,Os,Os,Os
2018-07-10,LT,14:30,QW,Tv,T,WD,75,Os,Os,Os
2018-07-10,LT,14:35,QW,Tv,T,WD,75,Os,Os,Os
2018-07-10,LT,14:40,QW,Tv,T,WD,75,Os,Os,Os
2018-07-10,LT,14:45,QW,Tv,T,WD,50,Os,Os,Os
2018-07-10,LT,14:49,QW,Tv,T,WD,75,38.5,29.3,41.1
2018-07-10,LT,14:55,St,RE,A,WD,25,Os,Os,Os
2018-07-10,LT,15:00,St,Fo,A,WD,25,Os,Os,Os
2018-07-10,LT,15:05,QW,Tv,T,WD,75,Os,Os,Os
2018-07-10,LT,15:10,QW,Fo,T,WD,50,Os,Os,Os
2018-07-10,LT,15:15,QW,Tv,T,WD,75,Os,Os,Os
2018-07-10,LT,15:20,QW,Tv,T,WD,75,Os,Os,Os
2018-07-10,LT,15:24,QW,Tv,T,WD,50,32.4,26.9,35
2018-07-10,LT,15:30,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,15:35,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,15:40,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,15:45,QW,Tv,T,WD,75,Os,Os,Os
2018-07-10,LT,15:51,QS,Tv,T,WD,50,34.1,27,36.2
2018-07-10,LT,15:55,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,16:00,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,16:05,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,16:10,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,16:15,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,16:20,Ly,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,16:25,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,16:30,St,RE,A,WD,0,Os,Os,Os
2018-07-10,LT,16:35,QW,Tv,T,WD,25,Os,Os,Os
2018-07-10,LT,16:40,St,RE,T,WD,25,Os,Os,Os
2018-07-10,LT,16:45,St,Fo,T,WD,25,Os,Os,Os
2018-07-10,LT,16:50,St,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,16:55,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,17:00,Ly,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,17:05,St,RE,T,WD,0,Os,Os,Os
2018-07-10,LT,17:11,QW,Tv,T,WD,25,34.8,29.3,34.9
2018-07-10,LT,17:16,Abp,Fo,T,WD,25,33.4,27.5,34.4
2018-07-10,LT,17:18,Abp,Fo,T,WD,50,35.2,28.6,36.2
2018-07-10,LT,17:18,Abp,Fo,T,WD,50,35.4,28.6,36.2
2018-07-10,LT,17:19,Abp,Fo,T,WD,25,33.9,27.5,34
2018-07-10,LT,17:19,Abp,Fo,T,WD,25,34.2,27.6,34.4
2018-07-10,LT,17:25,QW,Tv,T,WD,50,Os,Os,Os
2018-07-10,LT,17:30,QW,Tv,T,WD,50,Os,Os,Os
2018-07-10,LT,17:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-10,LT,17:40,St,RE,A,WD,25,34.7,26.7,34.3
2018-07-10,LT,17:45,St,RE,A,WD,25,33.2,26.4,34.4
2018-07-10,LT,17:50,St,RE,A,WD,25,34.6,26.9,34.6
2018-07-10,LT,17:55,St,RE,A,WD,25,Os,Os,Os
2018-07-10,LT,18:00,St,RE,A,WD,25,Os,Os,Os
2018-07-10,LT,18:06,St,Fo,A,WD,25,33.7,26.9,33.6
2018-07-10,LT,18:12,VC,Fo,A,WD,25,32.5,27,33.5
2018-07-10,LT,18:13,VC,Fo,A,WD,25,33.7,28.3,34.1
2018-07-10,LT,18:20,St,Fo,A,WD,75,Os,Os,Os
2018-07-10,LT,18:25,QW,Tv,A,WD,75,Os,Os,Os
2018-07-10,LT,18:29,QS,Tv,T,WD,25,32.8,26.7,32.2
2018-07-10,LT,18:35,QW,Tv,T,WD,25,Os,Os,Os
2018-07-10,LT,18:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-10,LT,18:45,St,RE,A,WD,25,Os,Os,Os
2018-07-12,BO,6:40,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,6:45,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,6:50,St,RE,A,WD,0,31.4,15.1,30.9
2018-07-12,BO,6:55,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:00,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:05,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:10,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:15,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:20,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:25,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:30,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:35,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:40,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,7:45,St,RE,A,WD,0,31.9,17,30.9
2018-07-12,BO,7:50,St,So,A,WD,0,Os,Os,Os
2018-07-12,BO,7:56,QW,Tv,T,WD,25,32.2,24,32.3
2018-07-12,BO,7:56,Abp,Fo,T,WD,25,31.1,24.2,31.8
2018-07-12,DW,7:57,Abp,Fo,T,WD,25,31,24.5,32
2018-07-12,BO,8:00,QW,Fo,T,GL,25,31.6,24.5,31.1
2018-07-12,DW,8:02,Abp,Fo,T,WD,25,32.2,23.9,37.6
2018-07-12,BO,8:05,St,RE,T,WD,0,Os,Os,Os
2018-07-12,BO,8:05,QW,Tv,T,WD,0,31.4,25,32.3
2018-07-12,BO,8:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,8:14,QW,Tv,T,WD,0,31.5,24.8,31.4
2018-07-12,BO,8:20,St,RE,A,WD,0,31.8,23,33.4
2018-07-12,BO,8:25,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,8:30,St,So,A,WD,0,Os,Os,Os
2018-07-12,BO,8:35,St,So,A,WD,0,Os,Os,Os
2018-07-12,BO,8:40,St,So,A,WD,0,Os,Os,Os
2018-07-12,BO,8:45,St,RE,A,WD,0,31.5,20.9,31.1
2018-07-12,BO,8:50,St,So,A,WD,0,30.9,21.3,30.9
2018-07-12,BO,8:57,QW,Tv,T,WD,25,32.5,24.9,32.5
2018-07-12,BO,9:00,Abp,Fo,T,WD,25,32.9,24.4,32.8
2018-07-12,BO,9:02,Abp,Fo,T,WD,25,32.6,25.3,33.7
2018-07-12,BO,9:02,Abp,Fo,T,WD,25,33.3,25.6,34
2018-07-12,BO,9:05,QW,Tv,T,WD,25,33.1,25.9,31.1
2018-07-12,BO,9:06,Abp,Fo,T,WD,25,32.4,26.1,33
2018-07-12,BO,9:06,Abp,Fo,T,WD,25,32.9,26.2,33.4
2018-07-12,BO,9:06,Abp,Fo,T,WD,25,31.8,25.7,33.1
2018-07-12,BO,9:06,Abp,Fo,T,WD,25,32.1,25.8,33.1
2018-07-12,BO,9:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,9:15,St,Fo,A,WD,0,Os,Os,Os
2018-07-12,BO,9:20,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,9:25,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,9:30,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,9:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,9:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,9:45,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,9:50,Ly,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,9:55,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,10:00,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,10:05,St,So,A,WD,0,Os,Os,Os
2018-07-12,BO,10:10,St,So,A,WD,0,Os,Os,Os
2018-07-12,BO,10:15,St,So,A,WD,0,Os,Os,Os
2018-07-12,BO,10:20,St,So,A,WD,0,Os,Os,Os
2018-07-12,BO,10:25,St,RE,A,WD,0,Os,Os,Os
2018-07-12,BO,10:30,St,Fo,A,WD,0,Os,Os,Os
2018-07-12,BO,10:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,10:40,St,Fo,A,WD,25,Os,Os,Os
2018-07-12,LX,10:40,BpS,Tv,T,WD,75,35.8,27.1,36.4
2018-07-12,BO,10:45,QW,Tv,T,WD,50,Os,Os,Os
2018-07-12,BO,10:50,QW,Tv,T,WD,50,Os,Os,Os
2018-07-12,BO,10:55,QW,Tv,T,WD,50,Os,Os,Os
2018-07-12,BO,11:00,St,RE,W/T,GA,0,Os,Os,Os
2018-07-12,BO,11:05,St,RE,W/T,GA,0,Os,Os,Os
2018-07-12,BO,11:10,St,RE,W/T,GA,0,Os,Os,Os
2018-07-12,BO,11:15,St,RE,A,GA,25,33.9,25.4,30.1
2018-07-12,BO,11:20,St,RE,A,GA,25,32.5,27.2,32.7
2018-07-12,BO,11:25,St,RE,A,GA,25,32.8,27.1,32.2
2018-07-12,BO,11:30,Ly,RE,A,GA,25,31.7,25.5,30.4
2018-07-12,BO,11:36,Ly,RE,A,GA,25,29.4,25.2,29.7
2018-07-12,BO,11:40,St,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,11:45,Ly,RE,A,GA,25,30.1,26,30.8
2018-07-12,BO,11:51,Ly,RE,A,GA,25,31.2,27.3,32
2018-07-12,BO,11:55,Ly,RE,A,GA,25,32.3,27.1,31.1
2018-07-12,BO,12:00,St,RE,W/T,GA,25,Os,Os,Os
2018-07-12,BO,12:05,Ly,RE,A,GA,25,33,26,31.5
2018-07-12,BO,12:10,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,12:15,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,12:20,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,12:25,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,12:30,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,12:35,St,RE,A,GA,25,33.4,26.9,32
2018-07-12,BO,12:40,St,RE,W/T,GA,25,Os,Os,Os
2018-07-12,BO,12:45,St,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,12:50,St,RE,A,GA,25,32.8,25.9,29.9
2018-07-12,BO,12:55,Ly,RE,A,GA,25,31.8,26.7,30.8
2018-07-12,BO,13:00,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,13:05,Ly,RE,A,GA,25,32.5,27,31.8
2018-07-12,BO,13:10,St,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,13:15,St,RE,A,GA,25,31.8,27.4,33.5
2018-07-12,BO,13:20,St,So,A,GA,50,Os,Os,Os
2018-07-12,BO,13:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,13:30,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,13:35,Ly,RE,A,GA,25,30.3,3.1,30.4
2018-07-12,BO,13:40,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,13:45,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,13:50,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,13:55,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,14:00,St,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,14:05,St,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,14:10,Cb,Tv,A,GA,25,Os,Os,Os
2018-07-12,BO,14:15,St,RE,W/T,GA,25,Os,Os,Os
2018-07-12,BO,14:20,St,RE,W/T,GA,25,Os,Os,Os
2018-07-12,BO,14:25,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,14:30,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,14:35,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,14:40,Ly,RE,A,GA,25,33.7,27.4,32.6
2018-07-12,BO,14:45,Ly,RE,A,GA,25,Os,Os,Os
2018-07-12,BO,14:50,QW,Tv,T,BMWD,25,Os,Os,Os
2018-07-12,BO,14:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,15:00,St,Fo,T,BM,0,Os,Os,Os
2018-07-12,BO,15:05,St,Fo,T,BM,0,Os,Os,Os
2018-07-12,BO,15:10,St,Fo,T,BM,0,Os,Os,Os
2018-07-12,BO,15:15,St,Fo,T,BM,0,Os,Os,Os
2018-07-12,BO,15:20,St,Fo,T,BM,0,33,26.7,32.1
2018-07-12,BO,15:25,St,Fo,T,BM,0,Os,Os,Os
2018-07-12,BO,15:30,QW,Fo,T,BM,0,Os,Os,Os
2018-07-12,BO,15:35,St,Fo,T,BM,0,32.3,27.1,33.7
2018-07-12,BO,15:39,QW,Tv,T,BMWD,0,34.1,27.5,33.3
2018-07-12,BO,15:45,St,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,15:50,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,15:55,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:00,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:05,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:10,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:15,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:20,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:25,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:30,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:35,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:40,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:45,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:50,St,RE,A,BMWD,0,Os,Os,Os
2018-07-12,BO,16:55,QW,Tv,T,BMWD,0,Os,Os,Os
2018-07-12,BO,16:59,Abp,Fo,T,BMWD,0,33.6,26.4,33.6
2018-07-12,JM,17:00,Abp,Fo,T,BMWD,25,33.8,26.4,33.3
2018-07-12,BO,17:01,Abp,Fo,T,BMWD,0,32.3,26.6,32.5
2018-07-12,BO,17:02,Abp,Fo,A,WD,25,30.3,26.9,33
2018-07-12,JM,17:02,Abp,Fo,A,WD,25,34.2,26.7,33
2018-07-12,BO,17:07,QW,Fo,A,WD,25,32.3,26.9,33.4
2018-07-12,BO,17:15,St,Fo,A,WD,25,Os,Os,Os
2018-07-12,BO,17:22,VC,Fo,A,WD,25,33.8,23,34.6
2018-07-12,BO,17:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,17:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-12,BO,17:35,St,RE,W/T,GA,0,Os,Os,Os
2018-07-12,BO,17:40,St,RE,W/T,GA,0,Os,Os,Os
2018-07-12,BO,17:45,St,RE,W/T,GA,0,Os,Os,Os
2018-07-12,BO,17:50,QW,Tv,T,GA,0,Os,Os,Os
2018-07-14,LX,6:30,Sq,Fo,A,WD,0,Os,Os,Os
2018-07-14,LX,6:35,St,Fo,A,WD,0,Os,Os,Os
2018-07-14,LX,6:40,Cb,So,A,WD,0,Os,Os,Os
2018-07-14,LX,6:45,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,6:50,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,6:55,Ly,RE,A,WD,0,29.6,8.3,29.3
2018-07-14,LX,7:00,Ly,RE,A,WD,0,29.7,10.7,30
2018-07-14,LX,7:05,Ly,RE,A,WD,0,29.5,12.5,29.5
2018-07-14,LX,7:10,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,7:15,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,7:20,Ly,RE,A,WD,0,29.2,12.3,29.1
2018-07-14,LX,7:25,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,7:30,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,7:35,St,Fo,A,WD,0,Os,Os,Os
2018-07-14,LX,7:40,St,Fo,A,WD,0,Os,Os,Os
2018-07-14,LX,7:45,St,Fo,A,WD,0,Os,Os,Os
2018-07-14,LX,7:50,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,7:55,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:00,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:05,St,Fo,A,WD,0,Os,Os,Os
2018-07-14,LX,8:10,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:15,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:20,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:25,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:30,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:35,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:40,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:45,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,8:51,St,RE,A,WD,25,32.1,13.5,32.7
2018-07-14,LX,8:55,St,RE,A,WD,25,32,15.1,32.3
2018-07-14,LX,9:00,St,RE,A,WD,25,30.4,17.7,32.7
2018-07-14,LX,9:05,St,RE,A,WD,25,31.7,18.9,34.1
2018-07-14,LX,9:10,St,So,A,WD,25,Os,Os,Os
2018-07-14,LX,9:15,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,9:20,St,RE,A,WD,25,31.8,17.7,34
2018-07-14,LX,9:24,QS,Tv,T,WD,25,31,25.5,32.9
2018-07-14,LX,9:28,Abp,Fo,T,WD,25,32.6,24.9,32
2018-07-14,LX,9:28,Abp,Fo,T,WD,25,31.5,24.5,31.7
2018-07-14,LX,9:28,QS,Fo,T,WD,25,32.1,24.3,31.8
2018-07-14,LX,9:30,Abp,Fo,T,WD,50,32.6,25.1,33
2018-07-14,LX,9:30,Abp,Fo,T,WD,50,30.7,25.2,32.9
2018-07-14,LX,9:30,Abp,Fo,T,WD,50,31.2,24.8,32.4
2018-07-14,LX,9:30,Abp,Fo,T,WD,50,32.5,25.1,32.7
2018-07-14,LX,9:32,Abp,Fo,T,WD,50,31.6,25.6,33.2
2018-07-14,LX,9:32,Abp,Fo,T,WD,50,33.9,25.5,33.4
2018-07-14,LX,9:32,Abp,Fo,T,WD,50,32.4,25.7,33.7
2018-07-14,LX,9:32,Abp,Fo,T,WD,50,32.6,25.6,33.9
2018-07-14,LX,9:33,Abp,Fo,T,WD,50,32.6,25.6,33.7
2018-07-14,LX,9:34,Abp,Fo,T,WD,50,35,26.6,34.9
2018-07-14,LX,9:34,Abp,Fo,T,WD,50,34.1,26.7,35.1
2018-07-14,LX,9:34,Abp,Fo,T,WD,50,33.6,26.8,34
2018-07-14,LX,9:36,QW,Tv,T,GL,75,33.3,26,34.1
2018-07-14,LX,9:40,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,9:45,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,9:50,Ly,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,9:55,Ly,RE,T,WD,25,Os,Os,Os
2018-07-14,LX,10:00,Ly,RE,T,WD,25,Os,Os,Os
2018-07-14,LX,10:05,Ly,RE,T,WD,25,Os,Os,Os
2018-07-14,LX,10:10,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,10:15,St,RE,A,WD,25,33.3,25.9,34
2018-07-14,LX,10:18,QW,Tv,T,GL,50,33.2,26,34
2018-07-14,LX,10:23,QW,Tv,T,GL,50,32.8,26.2,33.7
2018-07-14,LX,10:30,St,Fo,A,WD,25,Os,Os,Os
2018-07-14,LX,10:35,St,RE,A,WD,25,36,18.4,36.5
2018-07-14,LX,10:40,St,RE,A,WD,25,35.3,18.5,35.1
2018-07-14,LX,10:45,Ly,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,10:50,St,RE,A,WD,25,33.4,16.2,33.8
2018-07-14,LX,10:55,St,RE,A,WD,25,34.2,15.4,33.4
2018-07-14,LX,11:00,St,RE,A,WD,25,33.4,15.5,33.9
2018-07-14,LX,11:05,Ly,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,11:10,Ly,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,11:15,Ly,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,11:21,Ly,RE,A,WD,25,32.7,15,33.7
2018-07-14,LX,11:27,VC,So,A,WD,50,36,24.9,35.9
2018-07-14,LX,11:31,QW,Tv,T,WD,25,34.9,25.6,34.2
2018-07-14,LX,11:35,QW,Tv,T,WD,50,35.8,27.6,36.3
2018-07-14,JM,11:37,Abp,Fo,T,GL,100,39.9,27.8,41.2
2018-07-14,JM,11:37,Abp,Fo,T,GL,100,39.4,28.4,42.3
2018-07-14,LX,11:40,QW,Tv,T,GL,75,40.9,27,44.3
2018-07-14,LX,11:45,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,11:50,St,Fo,T,WD,50,Os,Os,Os
2018-07-14,LX,11:55,Ly,RE,T,WD,25,Os,Os,Os
2018-07-14,LX,12:01,QW,Tv,T,WD,50,34.9,26.4,34.2
2018-07-14,LX,12:05,QW,Tv,T,WD,50,Os,Os,Os
2018-07-14,LX,12:10,St,Tv,T,BMWD,50,Os,Os,Os
2018-07-14,LX,12:15,St,So,A,BMWD,0,Os,Os,Os
2018-07-14,LX,12:20,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,12:25,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,12:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-14,LX,12:35,St,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,12:40,St,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,12:45,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,12:50,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,12:55,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,13:00,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,13:05,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,13:10,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,13:15,Ly,RE,A,BMWD,0,Os,Os,Os
2018-07-14,LX,13:20,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,13:25,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,13:30,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,13:35,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,13:40,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,13:45,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,13:50,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,13:55,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:00,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:05,Ly,RE,A,WD,0,Os,Os,Os
